152,-1,914,283,85,77,96,-1,-1,-1
153,-1,913,281,87,80,99,-1,-1,-1
154,-1,913,278,87,83,97,-1,-1,-1
155,-1,913,275,85,88,97,-1,-1,-1
156,-1,913,278,86,84,98,-1,-1,-1
157,-1,912,277,87,81,95,-1,-1,-1
158,-1,911,276,87,82,96,-1,-1,-1
159,-1,911,276,85,82,95,-1,-1,-1
160,-1,915,275,84,82,99,-1,-1,-1
161,-1,920,275,85,81,98,-1,-1,-1
162,-1,923,273,83,82,100,-1,-1,-1
163,-1,926,274,82,83,99,-1,-1,-1
164,-1,922,277,88,82,100,-1,-1,-1
165,-1,923,280,81,82,99,-1,-1,-1
166,-1,921,282,82,84,99,-1,-1,-1
167,-1,921,285,81,82,98,-1,-1,-1
168,-1,920,290,81,77,96,-1,-1,-1
169,-1,915,295,82,83,96,-1,-1,-1
170,-1,913,298,82,79,99,-1,-1,-1
171,-1,908,302,85,79,98,-1,-1,-1
172,-1,907,307,83,79,99,-1,-1,-1
173,-1,903,312,86,73,98,-1,-1,-1
174,-1,903,316,84,83,99,-1,-1,-1
175,-1,900,320,88,83,99,-1,-1,-1
176,-1,898,324,88,81,99,-1,-1,-1
177,-1,895,326,87,80,98,-1,-1,-1
178,-1,891,330,83,78,98,-1,-1,-1
179,-1,885,338,93,79,96,-1,-1,-1
180,-1,884,335,90,81,96,-1,-1,-1
181,-1,884,330,91,78,97,-1,-1,-1
182,-1,887,325,88,81,99,-1,-1,-1
183,-1,884,314,90,83,84,-1,-1,-1
184,-1,868,302,93,79,83,-1,-1,-1
185,-1,863,297,97,81,84,-1,-1,-1
186,-1,855,284,94,81,96,-1,-1,-1
187,-1,852,279,91,84,99,-1,-1,-1
188,-1,849,275,90,85,97,-1,-1,-1
189,-1,850,270,87,86,99,-1,-1,-1
190,-1,852,266,88,82,99,-1,-1,-1
191,-1,856,263,87,79,97,-1,-1,-1
192,-1,861,259,85,85,99,-1,-1,-1
193,-1,861,254,88,86,98,-1,-1,-1
194,-1,864,252,90,86,98,-1,-1,-1
195,-1,867,250,88,89,98,-1,-1,-1
196,-1,870,253,86,87,98,-1,-1,-1
197,-1,875,251,86,90,98,-1,-1,-1
198,-1,880,258,93,81,87,-1,-1,-1
199,-1,879,256,100,81,95,-1,-1,-1
200,-1,886,253,91,84,96,-1,-1,-1
201,-1,888,252,87,85,97,-1,-1,-1
202,-1,888,250,92,89,94,-1,-1,-1
203,-1,890,251,90,87,94,-1,-1,-1
204,-1,886,252,95,85,98,-1,-1,-1
205,-1,887,253,100,83,98,-1,-1,-1
206,-1,881,253,95,83,97,-1,-1,-1
207,-1,875,256,101,83,91,-1,-1,-1
208,-1,867,256,99,85,97,-1,-1,-1
209,-1,867,255,100,88,97,-1,-1,-1
210,-1,867,256,93,95,98,-1,-1,-1
211,-1,860,260,105,90,98,-1,-1,-1
212,-1,872,259,91,88,96,-1,-1,-1
213,-1,870,261,94,85,89,-1,-1,-1
214,-1,871,269,93,95,94,-1,-1,-1
215,-1,869,277,94,93,99,-1,-1,-1
216,-1,870,292,92,95,99,-1,-1,-1
217,-1,872,303,92,103,92,-1,-1,-1
218,-1,880,309,96,95,96,-1,-1,-1
219,-1,885,301,93,91,97,-1,-1,-1
220,-1,889,300,96,91,96,-1,-1,-1
221,-1,891,299,99,92,96,-1,-1,-1
222,-1,896,301,96,84,91,-1,-1,-1
223,-1,902,300,95,93,96,-1,-1,-1
224,-1,905,300,93,93,98,-1,-1,-1
225,-1,904,294,94,99,91,-1,-1,-1
226,-1,902,288,93,107,72,-1,-1,-1
227,-1,898,290,98,98,98,-1,-1,-1
228,-1,901,289,94,98,92,-1,-1,-1
229,-1,902,287,94,102,90,-1,-1,-1
230,-1,892,284,102,111,98,-1,-1,-1
231,-1,896,285,102,108,97,-1,-1,-1
232,-1,919,288,93,95,99,-1,-1,-1
233,-1,920,290,93,93,99,-1,-1,-1
234,-1,918,292,93,89,99,-1,-1,-1
235,-1,910,289,94,98,97,-1,-1,-1
236,-1,900,294,99,94,98,-1,-1,-1
237,-1,895,298,100,90,96,-1,-1,-1
238,-1,889,304,89,86,97,-1,-1,-1
239,-1,875,301,89,98,96,-1,-1,-1
240,-1,868,307,91,95,96,-1,-1,-1
241,-1,857,311,91,91,98,-1,-1,-1
242,-1,849,315,92,88,98,-1,-1,-1
243,-1,843,315,92,96,93,-1,-1,-1
244,-1,834,319,88,94,97,-1,-1,-1
245,-1,829,323,86,93,98,-1,-1,-1
246,-1,827,327,89,98,99,-1,-1,-1
247,-1,822,331,90,95,99,-1,-1,-1
248,-1,815,336,96,92,99,-1,-1,-1
249,-1,815,332,96,91,99,-1,-1,-1
250,-1,815,324,92,89,95,-1,-1,-1
251,-1,811,321,97,91,95,-1,-1,-1
252,-1,796,315,95,98,99,-1,-1,-1
253,-1,785,314,92,95,99,-1,-1,-1
254,-1,774,313,92,92,99,-1,-1,-1
255,-1,757,313,97,96,71,-1,-1,-1
256,-1,755,315,95,95,93,-1,-1,-1
257,-1,752,314,100,96,98,-1,-1,-1
258,-1,758,312,92,95,98,-1,-1,-1
259,-1,759,310,99,93,96,-1,-1,-1
260,-1,761,302,92,90,86,-1,-1,-1
261,-1,767,302,96,90,74,-1,-1,-1
262,-1,765,299,87,94,93,-1,-1,-1
263,-1,763,289,86,109,59,-1,-1,-1
264,-1,759,292,93,99,36,-1,-1,-1
265,-1,762,291,86,104,33,-1,-1,-1
266,-1,1,1,1,1,0,-1,-1,-1
267,-1,762,294,91,99,49,-1,-1,-1
268,-1,768,300,97,89,73,-1,-1,-1
269,-1,771,299,92,92,94,-1,-1,-1
270,-1,770,299,91,90,83,-1,-1,-1
271,-1,1,1,1,1,0,-1,-1,-1
272,-1,760,297,94,95,70,-1,-1,-1
273,-1,758,297,92,98,91,-1,-1,-1
274,-1,754,300,91,95,95,-1,-1,-1
275,-1,751,299,90,98,97,-1,-1,-1
276,-1,747,303,89,90,93,-1,-1,-1
277,-1,745,299,91,111,87,-1,-1,-1
278,-1,743,300,97,111,93,-1,-1,-1
279,-1,749,302,90,106,99,-1,-1,-1
280,-1,755,306,86,104,90,-1,-1,-1
281,-1,752,310,88,100,94,-1,-1,-1
282,-1,754,309,90,99,98,-1,-1,-1
283,-1,760,311,87,96,82,-1,-1,-1
284,-1,760,304,95,108,92,-1,-1,-1
285,-1,760,301,97,111,89,-1,-1,-1
286,-1,756,304,98,104,90,-1,-1,-1
287,-1,756,305,89,102,99,-1,-1,-1
288,-1,747,309,95,103,99,-1,-1,-1
289,-1,749,311,97,97,99,-1,-1,-1
290,-1,755,308,94,101,99,-1,-1,-1
291,-1,764,300,81,108,97,-1,-1,-1
292,-1,768,300,92,99,98,-1,-1,-1
293,-1,773,301,94,96,99,-1,-1,-1
294,-1,779,298,94,98,99,-1,-1,-1
295,-1,783,295,92,100,97,-1,-1,-1
296,-1,789,295,90,97,99,-1,-1,-1
297,-1,793,293,95,100,97,-1,-1,-1
298,-1,805,297,92,96,91,-1,-1,-1
299,-1,809,296,94,95,99,-1,-1,-1
300,-1,812,296,95,94,99,-1,-1,-1
301,-1,818,296,92,94,99,-1,-1,-1
302,-1,823,295,90,94,99,-1,-1,-1
303,-1,828,294,88,94,99,-1,-1,-1
304,-1,833,293,88,96,99,-1,-1,-1
305,-1,838,292,87,98,97,-1,-1,-1
306,-1,842,297,94,89,95,-1,-1,-1
307,-1,844,295,91,93,92,-1,-1,-1
308,-1,844,295,91,92,96,-1,-1,-1
309,-1,844,294,93,93,99,-1,-1,-1
310,-1,846,294,92,94,99,-1,-1,-1
311,-1,850,294,91,94,99,-1,-1,-1
312,-1,854,294,92,93,99,-1,-1,-1
313,-1,855,291,91,94,97,-1,-1,-1
314,-1,861,290,88,95,95,-1,-1,-1
315,-1,861,292,87,93,93,-1,-1,-1
316,-1,851,294,95,94,99,-1,-1,-1
317,-1,848,300,84,93,98,-1,-1,-1
318,-1,844,308,90,94,56,-1,-1,-1
319,-1,836,306,89,99,66,-1,-1,-1
320,-1,836,306,92,98,66,-1,-1,-1
321,-1,840,303,85,88,93,-1,-1,-1
322,-1,840,298,83,95,81,-1,-1,-1
323,-1,836,295,86,93,82,-1,-1,-1
324,-1,836,295,84,96,64,-1,-1,-1
325,-1,835,296,85,93,84,-1,-1,-1
326,-1,837,294,85,92,83,-1,-1,-1
327,-1,836,292,88,97,50,-1,-1,-1
328,-1,848,294,88,93,58,-1,-1,-1
329,-1,848,291,87,98,89,-1,-1,-1
330,-1,851,289,90,93,90,-1,-1,-1
331,-1,851,286,89,97,92,-1,-1,-1
332,-1,853,281,87,105,92,-1,-1,-1
333,-1,855,282,87,103,91,-1,-1,-1
334,-1,856,280,87,87,87,-1,-1,-1
335,-1,862,281,84,103,98,-1,-1,-1
336,-1,863,280,83,93,98,-1,-1,-1
337,-1,864,282,84,85,88,-1,-1,-1
338,-1,868,282,84,87,93,-1,-1,-1
339,-1,871,282,82,87,96,-1,-1,-1
340,-1,875,280,81,91,96,-1,-1,-1
341,-1,873,275,86,96,95,-1,-1,-1
342,-1,879,274,75,49,89,-1,-1,-1
343,-1,876,269,85,103,94,-1,-1,-1
344,-1,878,269,82,107,85,-1,-1,-1
345,-1,881,275,90,95,94,-1,-1,-1
346,-1,883,271,75,53,83,-1,-1,-1
347,-1,883,275,87,94,90,-1,-1,-1
348,-1,887,279,81,95,96,-1,-1,-1
349,-1,886,278,82,93,95,-1,-1,-1
350,-1,886,279,85,90,97,-1,-1,-1
351,-1,888,279,83,89,90,-1,-1,-1
352,-1,891,278,84,89,97,-1,-1,-1
353,-1,891,273,75,51,92,-1,-1,-1
354,-1,889,273,87,95,94,-1,-1,-1
355,-1,890,273,85,91,86,-1,-1,-1
356,-1,871,269,87,98,85,-1,-1,-1
357,-1,860,277,86,93,98,-1,-1,-1
358,-1,850,285,88,100,91,-1,-1,-1
359,-1,846,286,85,70,66,-1,-1,-1
360,-1,854,288,84,94,93,-1,-1,-1
361,-1,856,285,88,99,91,-1,-1,-1
362,-1,857,284,86,99,97,-1,-1,-1
363,-1,859,282,85,84,94,-1,-1,-1
364,-1,863,282,82,90,99,-1,-1,-1
365,-1,862,281,87,90,94,-1,-1,-1
366,-1,864,278,86,99,98,-1,-1,-1
367,-1,868,281,86,89,95,-1,-1,-1
368,-1,873,277,84,95,94,-1,-1,-1
369,-1,878,278,81,98,94,-1,-1,-1
370,-1,885,279,82,97,97,-1,-1,-1
371,-1,885,279,85,92,96,-1,-1,-1
372,-1,889,275,81,101,99,-1,-1,-1
373,-1,894,276,81,93,97,-1,-1,-1
374,-1,893,275,87,95,98,-1,-1,-1
375,-1,896,272,84,94,98,-1,-1,-1
376,-1,896,269,87,99,98,-1,-1,-1
377,-1,900,266,83,98,96,-1,-1,-1
378,-1,900,264,83,99,95,-1,-1,-1
379,-1,893,259,83,95,99,-1,-1,-1
380,-1,889,254,83,99,99,-1,-1,-1
381,-1,884,257,86,90,91,-1,-1,-1
382,-1,1769,183,19,62,80,-1,-1,-1
383,-1,877,248,84,100,80,-1,-1,-1
384,-1,879,248,79,101,98,-1,-1,-1
385,-1,877,246,82,101,99,-1,-1,-1
386,-1,877,247,80,100,98,-1,-1,-1
387,-1,875,248,83,96,94,-1,-1,-1
388,-1,874,250,81,103,99,-1,-1,-1
389,-1,865,250,84,98,98,-1,-1,-1
390,-1,858,250,85,97,98,-1,-1,-1
391,-1,850,252,85,98,99,-1,-1,-1
392,-1,848,254,84,98,98,-1,-1,-1
393,-1,847,260,71,45,85,-1,-1,-1
394,-1,847,271,85,97,90,-1,-1,-1
395,-1,847,278,85,96,76,-1,-1,-1
396,-1,849,287,82,95,80,-1,-1,-1
397,-1,850,282,79,80,88,-1,-1,-1
398,-1,849,281,83,88,91,-1,-1,-1
399,-1,855,280,80,97,98,-1,-1,-1
400,-1,860,278,79,98,99,-1,-1,-1
401,-1,863,278,83,98,99,-1,-1,-1
402,-1,873,280,80,93,97,-1,-1,-1
403,-1,879,281,77,94,93,-1,-1,-1
404,-1,880,279,77,96,93,-1,-1,-1
405,-1,882,286,78,98,84,-1,-1,-1
406,-1,883,285,74,102,97,-1,-1,-1
407,-1,887,292,77,92,96,-1,-1,-1
408,-1,887,292,77,92,99,-1,-1,-1
409,-1,887,293,78,89,97,-1,-1,-1
410,-1,886,294,78,89,98,-1,-1,-1
411,-1,881,291,79,96,97,-1,-1,-1
412,-1,881,287,79,98,97,-1,-1,-1
413,-1,882,289,76,97,99,-1,-1,-1
414,-1,879,289,77,97,99,-1,-1,-1
415,-1,878,287,77,102,99,-1,-1,-1
416,-1,878,287,77,102,99,-1,-1,-1
417,-1,875,286,75,101,97,-1,-1,-1
418,-1,871,288,79,100,99,-1,-1,-1
419,-1,867,288,80,98,98,-1,-1,-1
420,-1,861,289,82,102,99,-1,-1,-1
421,-1,859,289,84,98,99,-1,-1,-1
422,-1,858,288,81,100,99,-1,-1,-1
423,-1,855,287,80,104,99,-1,-1,-1
424,-1,851,292,83,97,99,-1,-1,-1
425,-1,854,292,80,98,99,-1,-1,-1
426,-1,855,292,86,99,99,-1,-1,-1
427,-1,855,292,86,99,99,-1,-1,-1
428,-1,855,291,81,102,99,-1,-1,-1
429,-1,847,297,85,95,97,-1,-1,-1
430,-1,842,290,77,54,73,-1,-1,-1
431,-1,836,293,81,100,99,-1,-1,-1
432,-1,824,293,86,98,98,-1,-1,-1
433,-1,820,294,85,95,99,-1,-1,-1
434,-1,815,294,84,95,97,-1,-1,-1
435,-1,806,294,80,98,96,-1,-1,-1
436,-1,799,290,83,105,99,-1,-1,-1
437,-1,794,288,81,103,99,-1,-1,-1
438,-1,785,289,85,106,99,-1,-1,-1
439,-1,781,284,83,109,99,-1,-1,-1
440,-1,778,285,82,105,99,-1,-1,-1
441,-1,765,286,86,102,96,-1,-1,-1
442,-1,761,287,89,100,95,-1,-1,-1
443,-1,756,287,91,99,95,-1,-1,-1
444,-1,756,280,87,108,98,-1,-1,-1
445,-1,753,281,89,106,95,-1,-1,-1
446,-1,750,278,85,111,95,-1,-1,-1
447,-1,745,280,87,92,97,-1,-1,-1
448,-1,740,278,90,97,96,-1,-1,-1
449,-1,740,278,88,97,97,-1,-1,-1
450,-1,737,279,89,94,95,-1,-1,-1
451,-1,732,277,92,98,97,-1,-1,-1
452,-1,731,278,93,98,89,-1,-1,-1
453,-1,732,271,87,109,90,-1,-1,-1
454,-1,727,272,92,104,91,-1,-1,-1
455,-1,726,270,91,110,98,-1,-1,-1
456,-1,723,270,91,109,98,-1,-1,-1
457,-1,721,270,91,109,97,-1,-1,-1
458,-1,717,271,91,109,98,-1,-1,-1
459,-1,717,270,91,109,96,-1,-1,-1
460,-1,717,271,91,108,98,-1,-1,-1
461,-1,718,272,90,106,97,-1,-1,-1
462,-1,716,272,89,106,97,-1,-1,-1
463,-1,711,275,91,99,98,-1,-1,-1
464,-1,714,270,84,104,91,-1,-1,-1
465,-1,710,278,90,91,93,-1,-1,-1
466,-1,711,269,83,108,96,-1,-1,-1
467,-1,709,270,85,106,97,-1,-1,-1
468,-1,706,266,81,44,46,-1,-1,-1
469,-1,702,271,95,101,98,-1,-1,-1
470,-1,699,268,96,108,99,-1,-1,-1
471,-1,693,270,98,107,97,-1,-1,-1
472,-1,692,271,97,105,94,-1,-1,-1
473,-1,687,265,93,114,99,-1,-1,-1
474,-1,684,268,94,104,96,-1,-1,-1
475,-1,689,256,81,120,98,-1,-1,-1
476,-1,685,256,79,124,99,-1,-1,-1
477,-1,1658,249,17,63,78,-1,-1,-1
478,-1,669,259,89,48,76,-1,-1,-1
479,-1,1657,248,17,65,46,-1,-1,-1
480,-1,660,251,96,119,99,-1,-1,-1
481,-1,658,253,91,118,99,-1,-1,-1
482,-1,653,258,99,113,99,-1,-1,-1
483,-1,654,254,93,124,99,-1,-1,-1
484,-1,652,254,95,124,99,-1,-1,-1
485,-1,1660,250,19,62,63,-1,-1,-1
486,-1,648,256,97,126,99,-1,-1,-1
487,-1,646,257,92,127,99,-1,-1,-1
488,-1,645,261,94,125,99,-1,-1,-1
489,-1,644,266,99,120,99,-1,-1,-1
490,-1,647,270,101,118,97,-1,-1,-1
491,-1,660,270,87,135,91,-1,-1,-1
492,-1,662,274,88,134,98,-1,-1,-1
493,-1,665,275,95,130,100,-1,-1,-1
494,-1,670,272,85,147,93,-1,-1,-1
495,-1,668,283,89,130,96,-1,-1,-1
496,-1,667,291,87,127,94,-1,-1,-1
497,-1,667,292,90,126,99,-1,-1,-1
498,-1,663,298,98,50,63,-1,-1,-1
499,-1,666,302,96,47,83,-1,-1,-1
500,-1,660,300,100,52,71,-1,-1,-1
501,-1,662,295,97,121,99,-1,-1,-1
502,-1,656,298,100,120,99,-1,-1,-1
503,-1,650,299,103,114,99,-1,-1,-1
504,-1,651,292,101,122,99,-1,-1,-1
505,-1,664,286,93,124,97,-1,-1,-1
506,-1,671,275,91,140,98,-1,-1,-1
507,-1,680,273,92,139,99,-1,-1,-1
508,-1,679,264,99,152,99,-1,-1,-1
509,-1,681,268,105,142,99,-1,-1,-1
510,-1,686,287,112,110,97,-1,-1,-1
511,-1,684,266,102,142,98,-1,-1,-1
512,-1,684,285,114,110,97,-1,-1,-1
513,-1,688,275,111,121,99,-1,-1,-1
514,-1,693,264,104,129,98,-1,-1,-1
515,-1,1879,272,23,64,38,-1,-1,-1
516,-1,703,266,104,121,99,-1,-1,-1
517,-1,707,263,106,127,100,-1,-1,-1
518,-1,713,263,108,123,99,-1,-1,-1
519,-1,715,262,106,121,99,-1,-1,-1
520,-1,720,261,105,130,99,-1,-1,-1
521,-1,719,258,112,133,99,-1,-1,-1
522,-1,721,259,108,131,99,-1,-1,-1
523,-1,724,258,106,131,99,-1,-1,-1
524,-1,725,256,107,135,99,-1,-1,-1
525,-1,1749,284,15,39,41,-1,-1,-1
526,-1,719,255,109,137,99,-1,-1,-1
527,-1,1413,307,15,37,28,-1,-1,-1
528,-1,714,256,100,136,99,-1,-1,-1
529,-1,710,256,99,131,99,-1,-1,-1
530,-1,692,260,117,44,63,-1,-1,-1
531,-1,692,258,110,51,55,-1,-1,-1
532,-1,692,259,107,53,30,-1,-1,-1
533,-1,694,253,103,145,99,-1,-1,-1
534,-1,691,256,107,144,99,-1,-1,-1
535,-1,690,268,104,132,96,-1,-1,-1
536,-1,686,266,107,138,95,-1,-1,-1
537,-1,686,267,106,139,96,-1,-1,-1
538,-1,677,266,112,137,98,-1,-1,-1
539,-1,672,253,116,164,99,-1,-1,-1
540,-1,674,258,107,158,99,-1,-1,-1
541,-1,1742,323,15,33,29,-1,-1,-1
542,-1,663,264,116,148,100,-1,-1,-1
543,-1,655,264,126,148,100,-1,-1,-1
544,-1,650,266,123,150,100,-1,-1,-1
545,-1,650,268,119,147,99,-1,-1,-1
546,-1,651,271,112,148,99,-1,-1,-1
547,-1,647,271,114,151,99,-1,-1,-1
548,-1,645,274,115,147,99,-1,-1,-1
549,-1,644,274,117,148,99,-1,-1,-1
550,-1,642,274,118,148,100,-1,-1,-1
551,-1,644,276,117,149,100,-1,-1,-1
552,-1,643,277,120,149,99,-1,-1,-1
553,-1,642,280,119,148,99,-1,-1,-1
554,-1,640,286,121,146,99,-1,-1,-1
555,-1,1772,307,14,40,56,-1,-1,-1
556,-1,1778,307,14,40,45,-1,-1,-1
557,-1,639,289,125,156,99,-1,-1,-1
558,-1,645,302,124,147,98,-1,-1,-1
559,-1,648,304,130,150,99,-1,-1,-1
560,-1,654,308,135,145,100,-1,-1,-1
561,-1,659,311,134,144,100,-1,-1,-1
562,-1,664,310,129,152,100,-1,-1,-1
563,-1,663,315,132,152,100,-1,-1,-1
564,-1,661,315,137,154,100,-1,-1,-1
565,-1,660,318,133,157,100,-1,-1,-1
566,-1,664,322,133,158,100,-1,-1,-1
567,-1,664,323,133,163,100,-1,-1,-1
568,-1,677,325,119,168,98,-1,-1,-1
569,-1,679,347,131,140,99,-1,-1,-1
570,-1,686,345,129,150,100,-1,-1,-1
571,-1,688,353,132,147,100,-1,-1,-1
572,-1,685,354,131,148,100,-1,-1,-1
573,-1,683,352,129,153,100,-1,-1,-1
574,-1,681,356,128,150,100,-1,-1,-1
575,-1,678,355,130,152,99,-1,-1,-1
576,-1,678,352,128,156,99,-1,-1,-1
577,-1,680,351,123,158,99,-1,-1,-1
578,-1,666,348,135,160,99,-1,-1,-1
579,-1,663,349,139,163,100,-1,-1,-1
580,-1,660,350,141,162,100,-1,-1,-1
581,-1,657,351,142,161,100,-1,-1,-1
